Statistics for CAH1 orthologs
SPECIES_NO:1	Prot_acc_1	SPECIES_NO:2	Prot_acc_2	D_n	D_s	Z-SCORE	Ka_Ks
Drosophila erecta	EDV55371	Drosophila virilis	EDW58828	0.374711058012581	1.22187806887081	-10.1665940009624	0.30666812635312
Drosophila erecta	EDV55371	Drosophila willistoni	EDW85944	0.367212973513312	1.68423415008953	-8.79250749589945	0.218029644805499
Drosophila erecta	EDV55371	Drosophila yakuba	XP_002091623	0.0497694993277205	0.176041914610586	-7.85061059030819	0.282713917522501
Drosophila erecta	EDV55371	Drosophila simulans	XP_002082393	0.0752025225545383	0.329453358178963	-10.7845325827973	0.228264550011621
Drosophila erecta	EDV55371	Drosophila pseudoobscura	XP_001360972	0.365747477183581	1.26056020510416	-10.2059596942575	0.290146774190258
Drosophila erecta	EDV55371	Drosophila melanogaster	NP_611525	0.0616334622524952	0.449817766117452	-13.6045214382887	0.137018737130988
Drosophila grimshawi	EDW02461	Drosophila mojavensis	EDW08192	0.260207851652962	1.15377983609644	-11.2015242875485	0.225526433650738
Drosophila grimshawi	EDW02461	Drosophila persimilis	EDW35731	0.392244378892214	1.19029401762535	-9.51136659207036	0.329535705534962
Drosophila grimshawi	EDW02461	Drosophila sechellia	EDW56536	0.402938703083468	1.56967854138609	-8.93920296755334	0.256701415264081
Drosophila grimshawi	EDW02461	Drosophila virilis	EDW58828	0.215771545213837	0.897547608469973	-11.9208444162272	0.240401225715099
Drosophila grimshawi	EDW02461	Drosophila willistoni	EDW85944	0.365010533526395	1.47326620365151	-9.49167141869192	0.247755994552588
Drosophila grimshawi	EDW02461	Drosophila yakuba	XP_002091623	0.467286000628094	0.874786615970874	-6.73320495043704	0.534171410601065
Drosophila grimshawi	EDW02461	Drosophila simulans	XP_002082393	0.405782365983258	1.55985929459052	-8.94463463300805	0.260140364833214
Drosophila grimshawi	EDW02461	Drosophila pseudoobscura	XP_001360972	0.395856474316917	1.15855622428078	-9.41520531537648	0.341680848991738
Drosophila grimshawi	EDW02461	Drosophila melanogaster	NP_611525	0.404711340921565	1.44730890915146	-9.29572056077517	0.279630242281063
Drosophila mojavensis	EDW08192	Drosophila persimilis	EDW35731	0.495733950456056	1.38237314903554	-8.67479719761493	0.358610806931487
Drosophila mojavensis	EDW08192	Drosophila sechellia	EDW56536	0.419516892286951	1.57636161050357	-8.99727026715065	0.266129858461179
Drosophila mojavensis	EDW08192	Drosophila virilis	EDW58828	0.235634948317333	0.80985901812597	-11.2336610160189	0.290957985332554
Drosophila mojavensis	EDW08192	Drosophila willistoni	EDW85944	0.374050332364135	1.97832537999555	-7.38552530900141	0.189074222140837
Drosophila mojavensis	EDW08192	Drosophila yakuba	XP_002091623	0.459229711557328	0.927146252633858	-7.50732287935461	0.495315286291389
Drosophila mojavensis	EDW08192	Drosophila simulans	XP_002082393	0.421056977127467	1.54933288461433	-9.06130331064891	0.27176663021148
Drosophila mojavensis	EDW08192	Drosophila pseudoobscura	XP_001360972	0.49342274298997	1.37677412870209	-8.70067786698718	0.35839048156369
Drosophila mojavensis	EDW08192	Drosophila melanogaster	NP_611525	0.420572589494088	1.75503544264369	-8.41640894904471	0.239637661596486
Drosophila persimilis	EDW35731	Drosophila sechellia	EDW56536	0.348424674945419	1.15610977664094	-10.3674283916316	0.301376808660647
Drosophila persimilis	EDW35731	Drosophila virilis	EDW58828	0.417922968120929	0.970542770216497	-8.39634946969145	0.430607471351008
Drosophila persimilis	EDW35731	Drosophila willistoni	EDW85944	0.391585166256695	1.47913146467873	-9.24322126052004	0.264739933946135
Drosophila persimilis	EDW35731	Drosophila yakuba	XP_002091623	0.42476769766104	0.814684224773173	-7.20237844931043	0.521389373630384
Drosophila persimilis	EDW35731	Drosophila simulans	XP_002082393	0.348311690785524	1.19411472744661	-10.3937859277675	0.291690306450138
Drosophila persimilis	EDW35731	Drosophila pseudoobscura	XP_001360972	0.00254723233600463	0.0162718246814646	-3.1954075445452	0.156542513569865
Drosophila persimilis	EDW35731	Drosophila melanogaster	NP_611525	0.349399885809567	1.33740162676524	-10.2783713648498	0.261252774646803
Drosophila sechellia	EDW56536	Drosophila virilis	EDW58828	0.396927564862243	1.30553668687395	-9.87193055746661	0.304034018234039
Drosophila sechellia	EDW56536	Drosophila willistoni	EDW85944	0.352999758144091	1.67208623175256	-8.92941141406743	0.211113369299204
Drosophila sechellia	EDW56536	Drosophila yakuba	XP_002091623	0.0802020280176924	0.279044977122671	-9.22086196462036	0.287416132139998
Drosophila sechellia	EDW56536	Drosophila simulans	XP_002082393	0.0052799690071399	0.066488693662522	-6.98668225960398	0.0794115317401113
Drosophila sechellia	EDW56536	Drosophila pseudoobscura	XP_001360972	0.361600166105514	1.17672015844137	-10.1955939082324	0.307294953274593
Drosophila sechellia	EDW56536	Drosophila melanogaster	NP_611525	0.0350153354794899	0.149561992614941	-7.87136403213856	0.234119209481514
Drosophila virilis	EDW58828	Drosophila willistoni	EDW85944	0.307497477440757	1.12748835518869	-10.318047647067	0.27272785215533
Drosophila virilis	EDW58828	Drosophila yakuba	XP_002091623	0.420360179937511	0.794895751028197	-7.06192833179779	0.528824288460185
Drosophila virilis	EDW58828	Drosophila simulans	XP_002082393	0.395509968904106	1.20317679393511	-9.86692323215212	0.328721407275943
Drosophila virilis	EDW58828	Drosophila pseudoobscura	XP_001360972	0.414754214048115	0.94304284802056	-8.27375766006547	0.439804209234693
Drosophila virilis	EDW58828	Drosophila melanogaster	NP_611525	0.393030096479314	1.39594496620432	-9.81490219799688	0.281551283177009
Drosophila willistoni	EDW85944	Drosophila yakuba	XP_002091623	0.360906249922332	0.805907803610693	-8.01915332647976	0.447825729327066
Drosophila willistoni	EDW85944	Drosophila simulans	XP_002082393	0.354457144457801	1.60082267173792	-9.1984175000261	0.221421866841121
Drosophila willistoni	EDW85944	Drosophila pseudoobscura	XP_001360972	0.389326896858613	1.57269886964057	-8.9979531255114	0.247553364712211
Drosophila willistoni	EDW85944	Drosophila melanogaster	NP_611525	0.339216943664722	1.69932040455316	-8.91227187191879	0.19961917879396
Drosophila yakuba	XP_002091623	Drosophila simulans	XP_002082393	0.083010456005279	0.264871448410465	-8.63628407805199	0.313399033770676
Drosophila yakuba	XP_002091623	Drosophila pseudoobscura	XP_001360972	0.402870936961724	0.778740043808992	-7.22758552496196	0.517336870197649
Drosophila yakuba	XP_002091623	Drosophila melanogaster	NP_611525	0.0590783823676273	0.318624221383121	-11.4272529591963	0.185417110197
Drosophila simulans	XP_002082393	Drosophila pseudoobscura	XP_001360972	0.353381662618513	1.22798571147176	-10.3281562105271	0.28777343198479
Drosophila simulans	XP_002082393	Drosophila melanogaster	NP_611525	0.0377990234838138	0.180895576067237	-8.89449744530214	0.208954935800997
Drosophila pseudoobscura	XP_001360972	Drosophila melanogaster	NP_611525	0.35054277776452	1.34665709455751	-10.2495170666487	0.260305893149215


Statistics for CAH16 orthologs
SPECIES_NO:1	Prot_acc_1	SPECIES_NO:2	Prot_acc_2	D_n	D_s	Z-SCORE	Ka_Ks
Drosophila sechellia	EDW53620	Drosophila simulans	XP_002105608	0.0112713455107517	0.0345550557114913	-2.86433210002384	0.326185134958512
Drosophila melanogaster	NP_652276	Drosophila sechellia	EDW53620	0.0668058112279692	0.19502003079615	-6.10688638577922	0.342558715406007
Drosophila simulans	XP_002105608	Drosophila melanogaster	NP_652276	0.0564429081079584	0.212830063644805	-7.27195249851793	0.265201763046769


Statistics for CARP-A orthologs
SPECIES_NO:1	Prot_acc_1	SPECIES_NO:2	Prot_acc_2	D_n	D_s	Z-SCORE	Ka_Ks
Drosophila ananassae	EDV34317	Drosophila grimshawi	EDV99935	0.0515826425978345	0.999600595741354	-15.6292409347438	0.0516032531569053
Drosophila ananassae	EDV34317	Drosophila mojavensis	EDW05909	0.0424685755660447	0.947337001608951	-15.8877404176161	0.0448294276418174
Drosophila ananassae	EDV34317	Drosophila persimilis	EDW26804	0.0147194733425613	0.605318579931871	-16.7474589896891	0.0243169032482334
Drosophila ananassae	EDV34317	Drosophila virilis	EDW66214	0.0284885349247273	0.830978706185996	-16.2668418431201	0.0342831106412861
Drosophila ananassae	EDV34317	Drosophila willistoni	EDW82679	0.0639899097086272	0.63831094892345	-15.2267030486993	0.100248804781666
Drosophila ananassae	EDV34317	Drosophila yakuba	XP_002101237	0.00934383609429338	0.473746572681948	-16.2060626369308	0.019723279561468
Drosophila ananassae	EDV34317	Drosophila simulans	XP_002106407	0.0360069143897705	0.481916545832913	-14.8725451619047	0.0747160783358008
Drosophila ananassae	EDV34317	Drosophila melanogaster	NP_572407	0.0106715895577324	0.469096765299756	-16.1082463535467	0.0227492286179232
Drosophila grimshawi	EDV99935	Drosophila mojavensis	EDW05909	0.0436887351279386	0.349509059555514	-12.7955500304662	0.125000293793527
Drosophila grimshawi	EDV99935	Drosophila persimilis	EDW26804	0.0589495628201291	0.715997586276454	-15.6029231626358	0.0823320691996972
Drosophila grimshawi	EDV99935	Drosophila virilis	EDW66214	0.0285044862188944	0.280032595167497	-12.1743269205914	0.101789887001707
Drosophila grimshawi	EDV99935	Drosophila willistoni	EDW82679	0.0525522707977329	0.473197100543082	-14.2075261842437	0.111057888430465
Drosophila grimshawi	EDV99935	Drosophila yakuba	XP_002101237	0.0532273836010569	0.690262260267637	-15.6935491658611	0.0771118264243781
Drosophila grimshawi	EDV99935	Drosophila simulans	XP_002106407	0.0511070986100491	0.792205688577474	-15.9656836379999	0.0645124105354756
Drosophila grimshawi	EDV99935	Drosophila melanogaster	NP_572407	0.0495504021407466	0.769194104498892	-15.9637373851866	0.0644185932405544
Drosophila mojavensis	EDW05909	Drosophila persimilis	EDW26804	0.0540102979129553	0.699320826957845	-15.6746082431483	0.0772325030671668
Drosophila mojavensis	EDW05909	Drosophila virilis	EDW66214	0.0238644533432938	0.19761514741512	-10.3746803060453	0.120762267748448
Drosophila mojavensis	EDW05909	Drosophila willistoni	EDW82679	0.0574129087962399	0.462093408688522	-13.8863974841845	0.124245245045119
Drosophila mojavensis	EDW05909	Drosophila yakuba	XP_002101237	0.0556458484684546	0.652916041913602	-15.4509674141916	0.0852266522742568
Drosophila mojavensis	EDW05909	Drosophila simulans	XP_002106407	0.05951998684224	0.770658105389234	-15.7009138287476	0.0772326748087317
Drosophila mojavensis	EDW05909	Drosophila melanogaster	NP_572407	0.0548300857484647	0.727532764039286	-15.7258017423427	0.0753644213135451
Drosophila persimilis	EDW26804	Drosophila virilis	EDW66214	0.0342053852687888	0.653096243740514	-15.9370906555315	0.0523741877198411
Drosophila persimilis	EDW26804	Drosophila willistoni	EDW82679	0.0630779464863813	0.485649106771787	-13.9268906311456	0.129883789770919
Drosophila persimilis	EDW26804	Drosophila yakuba	XP_002101237	0.0138098786224676	0.498956118463863	-16.2030976335159	0.0276775413937884
Drosophila persimilis	EDW26804	Drosophila simulans	XP_002106407	0.0439218969060593	0.540233332125575	-15.0596159254071	0.0813017159330883
Drosophila persimilis	EDW26804	Drosophila melanogaster	NP_572407	0.0160362456640607	0.496973727475496	-16.0930336321873	0.0322677936025329
Drosophila virilis	EDW66214	Drosophila willistoni	EDW82679	0.030205424353455	0.444316250554702	-14.6724741780972	0.0679818132146761
Drosophila virilis	EDW66214	Drosophila yakuba	XP_002101237	0.0313515417961581	0.609477928409071	-15.8606345922661	0.0514399953382981
Drosophila virilis	EDW66214	Drosophila simulans	XP_002106407	0.0210234859601885	0.612342633074814	-16.0194067435142	0.0343328797059601
Drosophila virilis	EDW66214	Drosophila melanogaster	NP_572407	0.0305792815701133	0.680973815298644	-16.1289122259277	0.044905223788528
Drosophila willistoni	EDW82679	Drosophila yakuba	XP_002101237	0.0628777067082752	0.535322388839131	-14.45104906825	0.117457644251772
Drosophila willistoni	EDW82679	Drosophila simulans	XP_002106407	0.0696555937548328	0.542082895126587	-14.2993958068503	0.128496203036561
Drosophila willistoni	EDW82679	Drosophila melanogaster	NP_572407	0.0601829922430992	0.506522261157366	-14.2746342886688	0.118816085408735
Drosophila yakuba	XP_002101237	Drosophila simulans	XP_002106407	0.0309394701290159	0.241678585554669	-11.1471186716661	0.128019079795621
Drosophila yakuba	XP_002101237	Drosophila melanogaster	NP_572407	0	0.201683977327343	-12.7682901963283	-0
Drosophila simulans	XP_002106407	Drosophila melanogaster	NP_572407	0.030888782816722	0.0710590256920246	-3.78879820928033	0.434691898965747


Statistics for CARP-B orthologs
SPECIES_NO:1	Prot_acc_1	SPECIES_NO:2	Prot_acc_2	D_n	D_s	Z-SCORE	Ka_Ks
Drosophila melanogaster	NP_572581	Drosophila ananassae	EDV33756	0.00845873627828039	0.547447515687734	-16.6227788006191	0.0154512278088504
Drosophila melanogaster	NP_572581	Drosophila erecta	EDV46225	0.0027033144834052	0.204895548477575	-12.4960948771364	0.0131936223285059
Drosophila melanogaster	NP_572581	Drosophila grimshawi	EDW00539	0.0314002011323965	1.02330495596199	-15.9185076405752	0.0306850865418488
Drosophila melanogaster	NP_572581	Drosophila mojavensis	EDW07862	0.0345394776496747	0.953630744836136	-16.0550196678785	0.0362189220898175
Drosophila melanogaster	NP_572581	Drosophila sechellia	EDW45652	0.0246290787352539	0.130209921676628	-7.30574966461231	0.189149017356907
Drosophila melanogaster	NP_572581	Drosophila virilis	EDW65771	0.0446851543636109	2.08791620812027	-8.63031279917977	0.0214017948564327
Drosophila melanogaster	NP_572581	Drosophila willistoni	EDW82010	0.021847033352876	1.9976417230242	-9.39004444897094	0.0109364122210073
Drosophila melanogaster	NP_572581	Drosophila simulans	XP_002106578	0	0.105235124736593	-9.37307600239244	-0
Drosophila melanogaster	NP_572581	Drosophila pseudoobscura	EDY73168	0.0067720550395457	0.779351476522264	-17.0993775666535	0.00868934651893515
Drosophila ananassae	EDV33756	Drosophila erecta	EDV46225	0.00563382930829657	0.451348051478788	-16.0935264602656	0.0124822280495906
Drosophila ananassae	EDV33756	Drosophila grimshawi	EDW00539	0.0363475651278345	1.09374282193603	-15.5226679654297	0.0332322776422852
Drosophila ananassae	EDV33756	Drosophila mojavensis	EDW07862	0.0352239693256213	0.832407365901678	-16.2804766223841	0.0423157828348456
Drosophila ananassae	EDV33756	Drosophila sechellia	EDW45652	0.0336836517852991	0.524247788246928	-14.2703380428977	0.0642513951235472
Drosophila ananassae	EDV33756	Drosophila virilis	EDW65771	0.0472883871053247	1.80883828871927	-10.5863129248821	0.0261429600424959
Drosophila ananassae	EDV33756	Drosophila willistoni	EDW82010	0.0285239367599342	2.43124080881814	-6.55740103134606	0.0117322548455412
Drosophila ananassae	EDV33756	Drosophila simulans	XP_002106578	0.00601884107962629	0.53112437729728	-16.1945481829205	0.0113322629065799
Drosophila ananassae	EDV33756	Drosophila pseudoobscura	EDY73168	0.0105909032193586	0.641722129625041	-16.8977952194208	0.0165038771929946
Drosophila erecta	EDV46225	Drosophila grimshawi	EDW00539	0.030726497965605	1.13093813490572	-15.4272841536444	0.0271690351728802
Drosophila erecta	EDV46225	Drosophila mojavensis	EDW07862	0.0310181529319395	1.00180656146779	-15.9606039475808	0.0309622177823365
Drosophila erecta	EDV46225	Drosophila sechellia	EDW45652	0.0286551707066508	0.176129693308051	-8.6725361119831	0.162693582032945
Drosophila erecta	EDV46225	Drosophila virilis	EDW65771	0.0425695644756604	2.5446218489937	-5.87920794512923	0.0167292301182178
Drosophila erecta	EDV46225	Drosophila simulans	XP_002106578	0.00288288643247286	0.160801619796796	-10.9635063548287	0.0179282176144491
Drosophila erecta	EDV46225	Drosophila pseudoobscura	EDY73168	0.00814119255707654	0.646667632952908	-16.9898476513333	0.012589454214526
Drosophila grimshawi	EDW00539	Drosophila mojavensis	EDW07862	0.0123234173727657	0.77137704186081	-16.9057887345299	0.0159758674474387
Drosophila grimshawi	EDW00539	Drosophila sechellia	EDW45652	0.0503315585198376	0.843960401812701	-14.71538057041	0.0596373460315589
Drosophila grimshawi	EDW00539	Drosophila virilis	EDW65771	0.0199005270675597	0.801072558556617	-16.6874250282592	0.0248423527369565
Drosophila grimshawi	EDW00539	Drosophila willistoni	EDW82010	0.0239064063978367	1.55302402409231	-12.6971268261056	0.015393455623978
Drosophila grimshawi	EDW00539	Drosophila simulans	XP_002106578	0.0312761632808064	0.994467440994552	-15.6097688153433	0.0314501631642436
Drosophila grimshawi	EDW00539	Drosophila pseudoobscura	EDY73168	0.0246484985396396	1.29123742728077	-14.5564186047119	0.0190890521130162
Drosophila mojavensis	EDW07862	Drosophila sechellia	EDW45652	0.0509255104071407	0.812037000135459	-14.6558869139258	0.0627132881859394
Drosophila mojavensis	EDW07862	Drosophila virilis	EDW65771	0.0125335237326827	0.933717941389802	-16.56887066289	0.0134232439766843
Drosophila mojavensis	EDW07862	Drosophila willistoni	EDW82010	0.0304645549322788	2.60166827437394	-5.61120696375566	0.0117096231031259
Drosophila mojavensis	EDW07862	Drosophila simulans	XP_002106578	0.0323493622957282	1.02799282626329	-15.4138835676845	0.0314684708582226
Drosophila mojavensis	EDW07862	Drosophila pseudoobscura	EDY73168	0.0284033018660517	1.36445582438499	-13.9750667315295	0.0208165785644648
Drosophila sechellia	EDW45652	Drosophila virilis	EDW65771	0.0570058458625803	1.60092797825024	-11.0834990443387	0.0356080015072793
Drosophila sechellia	EDW45652	Drosophila willistoni	EDW82010	0.0470564734594761	1.86285596235423	-9.43001978220064	0.0252603928647319
Drosophila sechellia	EDW45652	Drosophila simulans	XP_002106578	0.0249918999805853	0.0366345237388338	-1.33278993000363	0.682195301862028
Drosophila sechellia	EDW45652	Drosophila pseudoobscura	EDY73168	0.0303497435540135	0.624627219281525	-14.9210365570398	0.0485885702978541
Drosophila virilis	EDW65771	Drosophila willistoni	EDW82010	0.0360388071266436	3.04295340128986	-3.68861706788135	0.0118433647756049
Drosophila virilis	EDW65771	Drosophila simulans	XP_002106578	0.0431506123562451	2.28231694455428	-7.18275626967517	0.0189064943233255
Drosophila virilis	EDW65771	Drosophila pseudoobscura	EDY73168	0.0382469887762361	2.59144845219929	-5.64617230487053	0.0147589232360678
Drosophila willistoni	EDW82010	Drosophila simulans	XP_002106578	0.0203599511639536	3.11381660207652	-3.37692967186199	0.0065385839199316
Drosophila willistoni	EDW82010	Drosophila pseudoobscura	EDY73168	0.023239129908452	1.93322253651772	-9.84807629435819	0.0120209285115785
Drosophila simulans	XP_002106578	Drosophila pseudoobscura	EDY73168	0.0072228799485458	0.661147831867541	-16.5986574758326	0.0109247578232895


